term_str,n,p,i,n_chars,cat_pos,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,n_pos
acquaintance,26,3.519215593915005e-05,14.794386575369272,12,{'NN'},NN,0,acquaint,acquaint,acquaint,1
acquaintances,6,8.121266755188474e-06,16.909863792789206,13,"{'NNS', 'NN', 'JJ'}",NN,0,acquaint,acquaint,acquaint,3
acquainted,20,2.7070889183961582e-05,15.172898198623,10,"{'VB', 'VBN', 'RB', 'JJ'}",VBN,0,acquaint,acquaint,acquaint,4
acquiesced,2,2.7070889183961583e-06,18.494826293510364,10,"{'VB', 'VBD'}",VB,0,acquiesc,acquiesc,acquiesc,2
acquiescing,1,1.3535444591980791e-06,19.494826293510364,11,{'NN'},NN,0,acquiesc,acquiesc,acquiesc,1
acquire,45,6.0909500663913555e-05,14.002973197180689,7,"{'VB', 'VBP'}",VB,0,acquir,acquir,acquir,2
acquired,65,8.798038984787514e-05,13.472458480481908,8,"{'NN', 'VBP', 'VBD', 'NNS', 'VBN', 'JJ'}",VBN,0,acquir,acquir,acquir,6
acquirement,5,6.7677222959903955e-06,17.172898198623002,11,{'NN'},NN,0,acquir,acquir,acquir,1
acquirements,3,4.060633377594237e-06,17.909863792789206,12,"{'NNS', 'NN'}",NN,0,acquir,acquir,acquir,2
acquires,7,9.474811214386553e-06,16.68747137145276,8,{'VBZ'},VBZ,0,acquir,acquir,acquir,1
acquiring,14,1.8949622428773105e-05,15.687471371452759,9,"{'VBG', 'NNS', 'PDT'}",VBG,0,acquir,acquir,acquir,3
acquisition,34,4.602051161273469e-05,14.407363452260023,11,"{'NN', 'JJ'}",NN,0,acquisit,acquisit,acquisit,2
acquisitions,3,4.060633377594237e-06,17.909863792789206,12,"{'NNS', 'NN', 'VB'}",NN,0,acquisit,acquisit,acquisit,3
acquisitive,14,1.8949622428773105e-05,15.687471371452759,11,"{'NN', 'JJ'}",JJ,0,acquisit,acquisit,acquisit,2
acquit,4,5.4141778367923166e-06,17.494826293510364,6,"{'VB', 'NN', 'VBP'}",VB,0,acquit,acquit,acquit,3
acquittal,2,2.7070889183961583e-06,18.494826293510364,9,"{'NN', 'JJ'}",JJ,0,acquitt,acquitt,acquit,2
acquittali,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,acquittali,acquittali,acquittal,1
acquitted,6,8.121266755188474e-06,16.909863792789206,9,"{'VB', 'VBN', 'JJ'}",VBN,0,acquit,acquit,acquit,3
acre,3,4.060633377594237e-06,17.909863792789206,4,"{'NN', 'JJ'}",NN,0,acr,acr,acr,2
acres,1,1.3535444591980791e-06,19.494826293510364,5,{'NNS'},NNS,0,acr,acr,acr,1
acropolis,8,1.0828355673584633e-05,16.494826293510364,9,{'NNP'},NNP,0,acropoli,acropoli,acropol,1
across,16,2.1656711347169266e-05,15.494826293510362,6,"{'IN', 'RB'}",IN,0,across,across,across,2
act,136,0.00018408204645093876,12.407363452260023,3,"{'NN', 'VBP', 'VB', 'NNS', 'JJ', 'RP'}",VB,0,act,act,act,6
acted,12,1.6242533510376947e-05,15.909863792789208,5,"{'VBN', 'VBD'}",VBN,0,act,act,act,2
acting,42,5.684886728631932e-05,14.102508870731603,6,"{'NN', 'VB', 'VBN', 'RB', 'JJ', 'VBG'}",VBG,0,act,act,act,6
action,130,0.00017596077969575028,12.472458480481908,6,"{'IN', 'NN', 'NNS', 'VB', 'JJ'}",NN,0,action,action,act,5
actionin,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,actionin,actionin,actionin,1
actions,129,0.0001746072352365522,12.483599038087108,7,"{'NN', 'VBZ', 'NNS', 'JJ', 'RP'}",NNS,0,action,action,act,5
actionswhat,1,1.3535444591980791e-06,19.494826293510364,11,{'DT'},DT,0,actionswhat,actionswhat,actionswh,1
actionto,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,actionto,actionto,actionto,1
active,11,1.488898905117887e-05,16.035394674873068,6,"{'NNS', 'JJ'}",JJ,0,activ,activ,act,2
activity,3,4.060633377594237e-06,17.909863792789206,8,{'NN'},NN,0,activ,activ,act,1
actor,3,4.060633377594237e-06,17.909863792789206,5,{'NN'},NN,0,actor,actor,act,1
actors,10,1.3535444591980791e-05,16.172898198623002,6,"{'NNS', 'NN', 'JJ'}",NN,0,actor,actor,act,3
acts,38,5.1434689449527006e-05,14.246898780066777,4,"{'IN', 'NN', 'VBZ', 'NNS', 'VB'}",NNS,0,act,act,act,5
actual,35,4.7374056071932766e-05,14.365543276565397,6,"{'NN', 'JJ'}",JJ,0,actual,actual,act,2
actually,22,2.977797810235774e-05,15.035394674873066,8,{'RB'},RB,0,actual,actual,act,1
acumenus,6,8.121266755188474e-06,16.909863792789206,8,{'NNP'},NNP,0,acumenu,acumenus,acumen,1
acusilaus,1,1.3535444591980791e-06,19.494826293510364,9,{'NNP'},NNP,0,acusilau,acusilaus,acusila,1
acute,12,1.6242533510376947e-05,15.909863792789208,5,"{'IN', 'NN', 'JJ'}",JJ,0,acut,acut,acut,3
acuteness,3,4.060633377594237e-06,17.909863792789206,9,"{'NNP', 'NN', 'JJ'}",JJ,0,acut,acut,acut,3
acutest,3,4.060633377594237e-06,17.909863792789206,7,{'JJS'},JJS,0,acutest,acutest,acutest,1
ad,3,4.060633377594237e-06,17.909863792789206,2,"{'NNP', 'NN', 'JJ'}",JJ,0,ad,ad,ad,3
adamant,3,4.060633377594237e-06,17.909863792789206,7,"{'NNS', 'NN'}",NN,0,adam,adam,adam,2
adamantine,2,2.7070889183961583e-06,18.494826293510364,10,{'NN'},NN,0,adamantin,adamantin,adamantin,1
adapt,5,6.7677222959903955e-06,17.172898198623002,5,"{'VB', 'VBP'}",VB,0,adapt,adapt,adapt,2
adaptation,2,2.7070889183961583e-06,18.494826293510364,10,{'NN'},NN,0,adapt,adapt,adapt,1
adapted,31,4.195987823514045e-05,14.540629983123488,7,"{'VBN', 'VBD', 'JJ'}",VBN,0,adapt,adapt,adapt,3
adaptednow,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,adaptednow,adaptednow,adaptednow,1
add,76,0.00010286937889905401,13.246898780066777,3,"{'NNP', 'NN', 'VBP', 'VBZ', 'VB'}",VB,0,add,add,ad,5
added,74,0.00010016228998065785,13.285372927881413,5,"{'NN', 'VBP', 'VBD', 'VBZ', 'VBN', 'JJ'}",VBN,0,ad,ad,ad,6
adding,14,1.8949622428773105e-05,15.687471371452759,6,"{'VBG', 'NN'}",VBG,0,ad,ad,ad,2
addition,54,7.309140079669627e-05,13.739938791346894,8,"{'NNS', 'NN'}",NN,0,addit,addit,addit,2
additional,7,9.474811214386553e-06,16.68747137145276,10,{'JJ'},JJ,0,addit,addit,addit,1
additions,4,5.4141778367923166e-06,17.494826293510364,9,"{'NNS', 'NN'}",NN,0,addit,addit,addit,2
address,20,2.7070889183961582e-05,15.172898198623,7,"{'VB', 'NN', 'VBP', 'JJ'}",VB,0,address,address,address,4
addressed,14,1.8949622428773105e-05,15.687471371452759,9,"{'NN', 'VBD', 'VBZ', 'VBN', 'JJ'}",VBN,0,address,address,address,5
addresses,6,8.121266755188474e-06,16.909863792789206,9,"{'NNS', 'VBZ'}",VBZ,0,address,address,address,2
addressing,7,9.474811214386553e-06,16.68747137145276,10,{'VBG'},VBG,0,address,address,address,1
adds,7,9.474811214386553e-06,16.68747137145276,4,"{'VBD', 'VBZ'}",VBZ,0,add,add,ad,2
adduce,9,1.2181900132782712e-05,16.324901292068052,6,"{'VB', 'VBP'}",VB,0,adduc,adduc,adduc,2
adduced,2,2.7070889183961583e-06,18.494826293510364,7,"{'VBD', 'JJ'}",JJ,0,adduc,adduc,adduc,2
adduces,1,1.3535444591980791e-06,19.494826293510364,7,{'VBZ'},VBZ,0,adduc,adduc,adduc,1
adducing,3,4.060633377594237e-06,17.909863792789206,8,{'VBG'},VBG,0,adduc,adduc,adduc,1
adeimantus,41,5.549532282712124e-05,14.13727428889228,10,"{'NNP', 'RB'}",NNP,0,adeimantu,adeimantus,adeimant,2
adeimantuses,1,1.3535444591980791e-06,19.494826293510364,12,{'NNP'},NNP,0,adeimantus,adeimantus,adeimantus,1
adept,1,1.3535444591980791e-06,19.494826293510364,5,{'NN'},NN,0,adept,adept,adept,1
adequacy,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,adequaci,adequaci,adequ,1
adequate,8,1.0828355673584633e-05,16.494826293510364,8,"{'NN', 'JJ'}",JJ,0,adequ,adequ,adequ,2
adequately,16,2.1656711347169266e-05,15.494826293510362,10,{'RB'},RB,0,adequ,adequ,adequ,1
adhere,6,8.121266755188474e-06,16.909863792789206,6,"{'VB', 'RB', 'VBP'}",VBP,0,adher,adher,adh,3
adherence,2,2.7070889183961583e-06,18.494826293510364,9,{'NN'},NN,0,adher,adher,adh,1
adherents,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,adher,adher,adh,1
adikia,1,1.3535444591980791e-06,19.494826293510364,6,{'NNP'},NNP,0,adikia,adikia,adik,1
adjoining,1,1.3535444591980791e-06,19.494826293510364,9,{'VBG'},VBG,0,adjoin,adjoin,adjoin,1
adjudge,4,5.4141778367923166e-06,17.494826293510364,7,"{'VB', 'VBP'}",VB,0,adjudg,adjudg,adjudg,2
adjudged,1,1.3535444591980791e-06,19.494826293510364,8,{'VBN'},VBN,0,adjudg,adjudg,adjudg,1
adjure,3,4.060633377594237e-06,17.909863792789206,6,{'VBP'},VBP,0,adjur,adjur,ads,1
adjust,1,1.3535444591980791e-06,19.494826293510364,6,{'VB'},VB,0,adjust,adjust,adjust,1
adjusted,1,1.3535444591980791e-06,19.494826293510364,8,{'VBN'},VBN,0,adjust,adjust,adjust,1
adjusting,1,1.3535444591980791e-06,19.494826293510364,9,{'VBG'},VBG,0,adjust,adjust,adjust,1
adjusts,1,1.3535444591980791e-06,19.494826293510364,7,{'VBZ'},VBZ,0,adjust,adjust,adjust,1
admetus,1,1.3535444591980791e-06,19.494826293510364,7,{'NNP'},NNP,0,admetu,admetus,admet,1
administer,6,8.121266755188474e-06,16.909863792789206,10,{'VB'},VB,0,administ,administ,admin,1
administered,12,1.6242533510376947e-05,15.909863792789208,12,"{'NN', 'VBD', 'VBN', 'RB', 'JJ'}",VBN,0,administ,administ,admin,5
administering,2,2.7070889183961583e-06,18.494826293510364,13,{'VBG'},VBG,0,administ,administ,admin,1
administration,14,1.8949622428773105e-05,15.687471371452759,14,{'NN'},NN,0,administr,administr,admin,1
admirable,18,2.4363800265565424e-05,15.32490129206805,9,"{'VBZ', 'NN', 'JJ'}",JJ,0,admir,admir,admir,3
admirably,3,4.060633377594237e-06,17.909863792789206,9,{'RB'},RB,0,admir,admir,admir,1
admiration,14,1.8949622428773105e-05,15.687471371452759,10,{'NN'},NN,0,admir,admir,admir,1
admire,12,1.6242533510376947e-05,15.909863792789208,6,"{'VB', 'VBP'}",VBP,0,admir,admir,admir,2
admired,5,6.7677222959903955e-06,17.172898198623002,7,"{'VBN', 'VBD', 'JJ'}",JJ,0,admir,admir,admir,3
admirer,6,8.121266755188474e-06,16.909863792789206,7,{'NN'},NN,0,admir,admir,admir,1
admirers,9,1.2181900132782712e-05,16.324901292068052,8,"{'NNS', 'NN', 'JJ'}",NN,0,admir,admir,admir,3
admiring,5,6.7677222959903955e-06,17.172898198623002,8,{'VBG'},VBG,0,admir,admir,admir,1
admission,21,2.842443364315966e-05,15.102508870731603,9,{'NN'},NN,0,admiss,admiss,admit,1
admissions,27,3.6545700398348135e-05,14.739938791346894,10,"{'NNS', 'NN', 'IN'}",NNS,0,admiss,admiss,admit,3
admissionsdid,1,1.3535444591980791e-06,19.494826293510364,13,{'NN'},NN,0,admissionsdid,admissionsdid,admissionsdid,1
admit,223,0.00030184041440117163,11.693926393590058,5,"{'NN', 'VBP', 'VB', 'NNS', 'RP'}",VB,0,admit,admit,admit,5
admits,27,3.6545700398348135e-05,14.739938791346894,6,"{'NNS', 'NN', 'VBZ'}",VBZ,0,admit,admit,admit,3
admitted,132,0.00017866786861414643,12.45043217415191,8,"{'IN', 'NN', 'VBP', 'VBD', 'VBN', 'RB', 'JJ'}",VBN,0,admit,admit,admit,7
admitting,28,3.789924485754621e-05,14.687471371452759,9,"{'VBG', 'VBP'}",VBG,0,admit,admit,admit,2
admixture,27,3.6545700398348135e-05,14.739938791346894,9,{'NN'},NN,0,admixtur,admixtur,admixt,1
admixtures,2,2.7070889183961583e-06,18.494826293510364,10,{'NNS'},NNS,0,admixtur,admixtur,admixt,1
admonish,7,9.474811214386553e-06,16.68747137145276,8,"{'VB', 'VBP'}",VB,0,admonish,admonish,admon,2
admonished,2,2.7070889183961583e-06,18.494826293510364,10,"{'VBN', 'VBD'}",VBD,0,admonish,admonish,admon,2
admonishes,1,1.3535444591980791e-06,19.494826293510364,10,{'VBZ'},VBZ,0,admonish,admonish,admon,1
admonishing,3,4.060633377594237e-06,17.909863792789206,11,{'VBG'},VBG,0,admonish,admonish,admon,1
admonition,14,1.8949622428773105e-05,15.687471371452759,10,{'NN'},NN,0,admonit,admonit,admonit,1
admonitions,6,8.121266755188474e-06,16.909863792789206,11,"{'NNS', 'NN'}",NNS,0,admonit,admonit,admonit,2
admonitory,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,admonitori,admonitori,admonit,1
ado,3,4.060633377594237e-06,17.909863792789206,3,{'NN'},NN,0,ado,ado,ado,1
adonis,1,1.3535444591980791e-06,19.494826293510364,6,{'NNP'},NNP,0,adoni,adoni,adon,1
adopt,15,2.0303166887971187e-05,15.587935697901845,5,"{'VB', 'VBP'}",VB,0,adopt,adopt,adopt,2
adopted,17,2.3010255806367345e-05,15.407363452260023,7,"{'VB', 'VBN', 'VBP', 'VBD'}",VBN,0,adopt,adopt,adopt,4
adopting,2,2.7070889183961583e-06,18.494826293510364,8,{'VBG'},VBG,0,adopt,adopt,adopt,1
adoption,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,adopt,adopt,adopt,1
adopts,1,1.3535444591980791e-06,19.494826293510364,6,{'VBZ'},VBZ,0,adopt,adopt,adopt,1
adoration,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,ador,ador,ad,1
adore,1,1.3535444591980791e-06,19.494826293510364,5,{'VBP'},VBP,0,ador,ador,ad,1
adorn,1,1.3535444591980791e-06,19.494826293510364,5,{'VB'},VB,0,adorn,adorn,adorn,1
adorned,2,2.7070889183961583e-06,18.494826293510364,7,{'VBN'},VBN,0,adorn,adorn,adorn,1
adorning,2,2.7070889183961583e-06,18.494826293510364,8,"{'VBG', 'NN'}",NN,0,adorn,adorn,adorn,2
adornment,3,4.060633377594237e-06,17.909863792789206,9,{'NN'},NN,0,adorn,adorn,adorn,1
adornments,2,2.7070889183961583e-06,18.494826293510364,10,{'NNS'},NNS,0,adorn,adorn,adorn,1
adorns,1,1.3535444591980791e-06,19.494826293510364,6,{'NNS'},NNS,0,adorn,adorn,adorn,1
adrastus,1,1.3535444591980791e-06,19.494826293510364,8,{'NNP'},NNP,0,adrastu,adrastus,adrast,1
adulation,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,adul,adul,ad,1
adulterated,3,4.060633377594237e-06,17.909863792789206,11,"{'VBN', 'JJ'}",JJ,0,adulter,adulter,adult,2
adulteration,4,5.4141778367923166e-06,17.494826293510364,12,{'NN'},NN,0,adulter,adulter,adult,1
adulterations,1,1.3535444591980791e-06,19.494826293510364,13,{'NNS'},NNS,0,adulter,adulter,adult,1
adulterers,1,1.3535444591980791e-06,19.494826293510364,10,{'NNS'},NNS,0,adulter,adulter,adult,1
adulteries,1,1.3535444591980791e-06,19.494826293510364,10,{'NNS'},NNS,0,adulteri,adulteri,adultery,1
adulterous,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,adulter,adulter,adult,1
adultery,2,2.7070889183961583e-06,18.494826293510364,8,"{'NN', 'RB'}",NN,0,adulteri,adulteri,adultery,2
advance,10,1.3535444591980791e-05,16.172898198623002,7,"{'VB', 'NN', 'VBP'}",NN,0,advanc,advanc,adv,3
advanced,11,1.488898905117887e-05,16.035394674873068,8,"{'VBN', 'JJ'}",JJ,0,advanc,advanc,adv,2
advances,5,6.7677222959903955e-06,17.172898198623002,8,"{'NNS', 'IN', 'NN', 'VBZ'}",NNS,0,advanc,advanc,adv,4
advancing,5,6.7677222959903955e-06,17.172898198623002,9,"{'VBG', 'NNS', 'NN'}",VBG,0,advanc,advanc,adv,3
advantage,94,0.00012723317916461943,12.940237441832727,9,"{'NN', 'VBD', 'VB', 'NNS', 'JJ'}",NN,0,advantag,advantag,adv,5
advantageous,10,1.3535444591980791e-05,16.172898198623002,12,"{'NNP', 'NN', 'JJ'}",JJ,0,advantag,advantag,adv,3
advantageously,3,4.060633377594237e-06,17.909863792789206,14,{'RB'},RB,0,advantag,advantag,adv,1
advantages,27,3.6545700398348135e-05,14.739938791346894,10,"{'NN', 'VBP', 'NNS', 'VBN', 'JJ'}",NNS,0,advantag,advantag,adv,5
adversaries,8,1.0828355673584633e-05,16.494826293510364,11,"{'NNS', 'NN', 'JJ'}",NNS,0,adversari,adversari,advers,3
adversary,12,1.6242533510376947e-05,15.909863792789208,9,"{'NN', 'JJ'}",NN,0,adversari,adversari,advers,2
adversarys,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,adversari,adversari,advers,1
adverse,2,2.7070889183961583e-06,18.494826293510364,7,"{'RB', 'JJ'}",JJ,0,advers,advers,advers,2
adversity,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,advers,advers,advers,1
advice,44,5.955595620471548e-05,14.035394674873066,6,"{'NNS', 'NN', 'VB', 'JJ'}",NN,0,advic,advic,adv,4
advisable,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,advis,advis,adv,1
advise,66,8.933393430707322e-05,13.45043217415191,6,"{'VB', 'NN', 'RB', 'VBP'}",VB,0,advis,advis,adv,4
advised,5,6.7677222959903955e-06,17.172898198623002,7,"{'NN', 'VBN', 'VBD', 'JJ'}",VBD,0,advis,advis,adv,4
advisedly,1,1.3535444591980791e-06,19.494826293510364,9,{'NNS'},NNS,0,advisedli,advis,adv,1
adviser,6,8.121266755188474e-06,16.909863792789206,7,{'NN'},NN,0,advis,advis,adv,1
advisers,6,8.121266755188474e-06,16.909863792789206,8,"{'NNS', 'NN'}",NNS,0,advis,advis,adv,2
advises,5,6.7677222959903955e-06,17.172898198623002,7,"{'NN', 'VBP', 'VBZ'}",NN,0,advis,advis,adv,3
advising,13,1.7596077969575026e-05,15.794386575369272,8,{'VBG'},VBG,0,advis,advis,adv,1
advocacy,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,advocaci,advocaci,advoc,1
advocate,7,9.474811214386553e-06,16.68747137145276,8,"{'VB', 'NN'}",NN,0,advoc,advoc,advoc,2
advocates,3,4.060633377594237e-06,17.909863792789206,9,"{'NNS', 'NN'}",NNS,0,advoc,advoc,advoc,2
aeacus,5,6.7677222959903955e-06,17.172898198623002,6,"{'NNP', 'NN'}",NNP,0,aeacu,aeacus,aeac,2
aeantodorus,1,1.3535444591980791e-06,19.494826293510364,11,{'NNP'},NNP,0,aeantodoru,aeantodorus,aeantodor,1
aegina,6,8.121266755188474e-06,16.909863792789206,6,{'NNP'},NNP,0,aegina,aegina,aegin,1
aei,10,1.3535444591980791e-05,16.172898198623002,3,"{'IN', 'NNP', 'NN', 'RB', 'JJ'}",NNP,0,aei,aei,ae,5
aeides,2,2.7070889183961583e-06,18.494826293510364,6,"{'NN', 'IN'}",IN,0,aeid,aeid,aeid,2
aeidesfar,1,1.3535444591980791e-06,19.494826293510364,9,{'NNP'},NNP,0,aeidesfar,aeidesfar,aeidesf,1
aeireite,1,1.3535444591980791e-06,19.494826293510364,8,{'JJ'},JJ,0,aeireit,aeireit,aeireit,1
aeischoroun,1,1.3535444591980791e-06,19.494826293510364,11,{'NN'},NN,0,aeischoroun,aeischoroun,aeischoroun,1
aeitheer,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,aeitheer,aeitheer,aeith,1
aeneas,2,2.7070889183961583e-06,18.494826293510364,6,{'NNP'},NNP,0,aenea,aenea,aenea,1
aer,3,4.060633377594237e-06,17.909863792789206,3,"{'NNP', 'VBZ'}",NNP,0,aer,aer,aer,2
aera,1,1.3535444591980791e-06,19.494826293510364,4,{'NN'},NN,0,aera,aera,aer,1
aeschines,1,1.3535444591980791e-06,19.494826293510364,9,{'NNP'},NNP,0,aeschin,aeschin,aeschin,1
aeschineshe,1,1.3535444591980791e-06,19.494826293510364,11,{'NNP'},NNP,0,aeschinesh,aeschinesh,aeschinesh,1
aeschylus,9,1.2181900132782712e-05,16.324901292068052,9,{'NNP'},NNP,0,aeschylu,aeschylus,aeschyl,1
aesop,4,5.4141778367923166e-06,17.494826293510364,5,{'NNP'},NNP,0,aesop,aesop,aesop,1
aesops,1,1.3535444591980791e-06,19.494826293510364,6,{'NNP'},NNP,0,aesop,aesop,aesop,1
aetai,1,1.3535444591980791e-06,19.494826293510364,5,{'NN'},NN,0,aetai,aetai,aeta,1
aeternitatis,1,1.3535444591980791e-06,19.494826293510364,12,{'IN'},IN,0,aeternitati,aeternitati,aeternit,1
aetes,1,1.3535444591980791e-06,19.494826293510364,5,{'VBZ'},VBZ,0,aet,aet,aet,1
aether,8,1.0828355673584633e-05,16.494826293510364,6,"{'NNP', 'NN', 'VBZ'}",NN,0,aether,aether,aeth,3
aetorroun,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,aetorroun,aetorroun,aetorroun,1
aexone,1,1.3535444591980791e-06,19.494826293510364,6,{'NNP'},NNP,0,aexon,aexon,aexon,1
aexonian,1,1.3535444591980791e-06,19.494826293510364,8,{'NNP'},NNP,0,aexonian,aexonian,aexon,1
afar,2,2.7070889183961583e-06,18.494826293510364,4,"{'NN', 'VBN'}",NN,0,afar,afar,af,2
affair,8,1.0828355673584633e-05,16.494826293510364,6,{'NN'},NN,0,affair,affair,affair,1
affairs,41,5.549532282712124e-05,14.13727428889228,7,"{'NNS', 'NN'}",NNS,0,affair,affair,affair,2
affect,9,1.2181900132782712e-05,16.324901292068052,6,"{'VB', 'VBP', 'JJ'}",VB,0,affect,affect,affect,3
affected,46,6.226304512311164e-05,13.97126433745335,8,"{'IN', 'NN', 'VBP', 'VBD', 'VBN', 'JJ'}",VBN,0,affect,affect,affect,6
affecting,9,1.2181900132782712e-05,16.324901292068052,9,"{'VBG', 'NN'}",VBG,0,affect,affect,affect,2
affection,37,5.0081144990328924e-05,14.285372927881413,9,"{'NNS', 'NN'}",NN,0,affect,affect,affect,2
affectiona,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,affectiona,affectiona,affection,1
affectionate,3,4.060633377594237e-06,17.909863792789206,12,"{'NN', 'JJ'}",NN,0,affection,affection,affect,2
affectioned,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,affect,affect,affect,1
affections,65,8.798038984787514e-05,13.472458480481908,10,"{'NNS', 'NN', 'IN'}",NNS,0,affect,affect,affect,3
affectionsfirst,1,1.3535444591980791e-06,19.494826293510364,15,{'NN'},NN,0,affectionsfirst,affectionsfirst,affectionsfirst,1
affectionspleasure,1,1.3535444591980791e-06,19.494826293510364,18,{'PDT'},PDT,0,affectionspleasur,affectionspleasur,affectionspleas,1
affects,7,9.474811214386553e-06,16.68747137145276,7,"{'VB', 'VBD', 'VBZ'}",VBZ,0,affect,affect,affect,3
affidavit,4,5.4141778367923166e-06,17.494826293510364,9,{'NN'},NN,0,affidavit,affidavit,affidavit,1
affinities,7,9.474811214386553e-06,16.68747137145276,10,"{'NNS', 'NN'}",NNS,0,affin,affin,affin,2
affinity,13,1.7596077969575026e-05,15.794386575369272,8,{'NN'},NN,0,affin,affin,affin,1
affirm,106,0.0001434757126749964,12.766905838947164,6,"{'IN', 'NN', 'VBP', 'VB', 'RB'}",VBP,0,affirm,affirm,affirm,5
affirmation,3,4.060633377594237e-06,17.909863792789206,11,"{'NNP', 'NN'}",NN,0,affirm,affirm,affirm,2
affirmed,33,4.466696715353661e-05,14.45043217415191,8,"{'VBN', 'RB', 'VBD', 'JJ'}",VBN,0,affirm,affirm,affirm,4
affirming,17,2.3010255806367345e-05,15.407363452260023,9,"{'VBG', 'NN'}",VBG,0,affirm,affirm,affirm,2
affirmingthat,1,1.3535444591980791e-06,19.494826293510364,13,{'RB'},RB,0,affirmingthat,affirmingthat,affirmingth,1
affirms,20,2.7070889183961582e-05,15.172898198623,7,"{'NNS', 'NN', 'VBZ'}",VBZ,0,affirm,affirm,affirm,3
affix,1,1.3535444591980791e-06,19.494826293510364,5,{'VB'},VB,0,affix,affix,affix,1
afflicted,4,5.4141778367923166e-06,17.494826293510364,9,{'VBN'},VBN,0,afflict,afflict,afflict,1
afflicting,1,1.3535444591980791e-06,19.494826293510364,10,{'VBG'},VBG,0,afflict,afflict,afflict,1
affliction,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,afflict,afflict,afflict,1
afflictions,1,1.3535444591980791e-06,19.494826293510364,11,{'NNS'},NNS,0,afflict,afflict,afflict,1
affluent,1,1.3535444591980791e-06,19.494826293510364,8,{'JJ'},JJ,0,affluent,affluent,afflu,1
afford,17,2.3010255806367345e-05,15.407363452260023,6,"{'NN', 'VBP', 'VB', 'NNS', 'RB', 'JJ'}",VB,0,afford,afford,afford,6
afforded,4,5.4141778367923166e-06,17.494826293510364,8,"{'VBN', 'VBD'}",VBN,0,afford,afford,afford,2
affording,3,4.060633377594237e-06,17.909863792789206,9,{'VBG'},VBG,0,afford,afford,afford,1
affords,6,8.121266755188474e-06,16.909863792789206,7,"{'NNS', 'VBZ'}",NNS,0,afford,afford,afford,2
aforesaid,22,2.977797810235774e-05,15.035394674873066,9,"{'NN', 'VBP', 'JJ'}",NN,0,aforesaid,aforesaid,aforesaid,3
afraid,100,0.0001353544459198079,12.850970103735639,6,"{'VB', 'NN', 'VBN', 'JJ'}",JJ,0,afraid,afraid,afraid,4
afresh,1,1.3535444591980791e-06,19.494826293510364,6,{'NN'},NN,0,afresh,afresh,afresh,1
aft,1,1.3535444591980791e-06,19.494826293510364,3,{'NN'},NN,0,aft,aft,aft,1
after,527,0.0007133179299973877,10.453167141873148,5,"{'IN', 'NN', 'VBZ', 'NNS', 'RB', 'JJ'}",IN,1,after,after,aft,6
afterwards,84,0.00011369773457263864,13.102508870731603,10,"{'IN', 'NNP', 'NN', 'VBP', 'VBD', 'VBZ', 'NNS', 'VB', 'RB', 'VBN', 'JJ', 'VBG'}",NNS,0,afterward,afterward,afterward,12
