term_str,n,p,i,n_chars,cat_pos,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,n_pos,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,df,idf,dfidf
assented,52,7.03843118783001e-05,13.794386575369272,8,"{'VBP', 'VB', 'JJ', 'VBD', 'NN', 'VBZ', 'RB'}",VBD,0,assent,assent,ass,7,3.2193273426615456,167.40502181840031,4.2926257365945,4.2926257365945,52,8.585251473189,446.43307660582803
at,2854,0.0038630158865513,8.0160566740346,2,"{'VBP', 'IN', 'CD', 'JJ', 'NN', 'CC', 'RB'}",IN,1,at,at,at,7,0.08602487658925267,167.40440984268562,0.0541837934927255,1.1197983988496603,1946,3.359395196548981,6537.383052484318
agree,343,0.0004642657495049,11.072761527337551,5,"{'VBP', 'IN', 'VB', 'JJ', 'VBD', 'NNS', 'NN', 'VBZ'}",VBP,0,agre,agre,agr,8,0.5022427091358654,165.23785130569968,0.1851171067998391,2.9618737087974254,329,5.923747417594851,1948.912900388706
my,1608,0.0021764994903905,8.843774602331434,2,"{'NNP', 'POS', 'PRP$'}",PRP$,1,my,my,my,3,0.14282871654928833,161.39644970069568,0.08045794435004937,1.381194711342514,1130,4.1435841340275426,4682.250071451123
same,1580,0.0021386002455329,8.869117450445898,4,"{'NNP', 'POS', 'CD', 'JJ', 'NNS', 'NN'}",JJ,1,same,same,sam,6,0.1383622408098028,159.39330141289312,0.08231532379775561,2.05788309494389,1152,4.11576618988778,4741.362650750722
know,1284,0.0017379510856103,9.16839680638806,4,"{'NNP', 'POS', 'VBP', 'MD', 'CD', 'RP', 'VB', 'JJ', 'VBD', 'NNS', 'NN', 'CC', 'VBZ', 'VBN'}",VB,0,know,know,know,14,0.15814668614976593,157.35595271901713,0.09723906687413666,1.4423794919663604,995,4.327138475899082,4305.502783519586
his,3203,0.0043354029028114,7.84961821073568,3,"{'POS', 'JJ', 'VB', 'NNS', 'NN', 'PRP$', 'VBN'}",PRP$,1,hi,his,his,7,0.10198387470357087,157.15715091820277,0.07294815877924948,0.8213422321811794,1541,3.6960400448153075,5695.597709060389
undoubtedly,34,4.602051161273469e-05,14.407363452260023,11,"{'NNP', 'IN', 'JJ', 'NN', 'RB'}",NN,0,undoubtedli,undoubt,undoubt,5,4.556368020793012,154.91651270696244,4.599114175039877,9.198228350079754,34,9.198228350079754,312.7397639027116
ion,122,0.0001651324240221,12.564088955947478,3,"{'NNP', 'VB', 'NN'}",NNP,0,ion,ion,ion,3,1.3241461901026945,152.27681186180985,0.7440201140385718,3.7201005701928587,115,7.440201140385717,855.6231311443574
any,2660,0.0036004282614668,8.117615763121812,3,"{'NNP', 'IN', 'VBP', 'PDT', 'VB', 'NNS', 'NN', 'RB', 'DT', 'VBN'}",DT,1,ani,ani,any,10,0.08575126400850731,151.43673223902388,0.05644228328518752,0.8748553909204067,1766,3.4994215636816266,6179.978481461752
let,1525,0.002064155300277,8.920232766172752,3,"{'NNP', 'VBP', 'IN', 'POS', 'PRP', 'VB', 'JJ', 'VBD', 'JJR', 'NN', 'VBZ', 'CC', 'VBN'}",VB,0,let,let,let,13,0.1484558031956624,150.53418444040204,0.07962683804308798,1.4332830847755837,1014,4.299849254326752,4360.0471438873265
when,2835,0.0038372985418265,8.025693273680773,4,"{'NNP', 'VBP', 'IN', 'POS', 'CD', 'VB', 'JJ', 'NNS', 'WRB', 'NN', 'CC'}",WRB,1,when,when,when,11,0.08042315096639217,147.01351996656484,0.05236665286079491,0.8624102090680057,1828,3.449640836272023,6305.943448705258
athenian,950,0.0012858672362381,9.603042590292054,8,"{'NNP', 'IN', 'JJ', 'VB', 'NNS', 'NN', 'RB'}",NNP,0,athenian,athenian,ath,7,0.1545631200606052,144.98020661684774,0.10261039718173759,2.206123539407358,938,4.412247078814716,4138.687759928204
just,875,0.0011843514017983,9.721687086790672,4,"{'NNP', 'POS', 'RBS', 'PDT', 'JJ', 'VB', 'NNS', 'NN', 'RB', 'VBN'}",RB,1,just,just,just,10,0.19437139763004213,144.61231983675134,0.08789874778189001,2.3732661901110306,744,4.746532380222061,3531.4200908852135
your,1285,0.0017393046300695,9.167273649429124,4,"{'NNP', 'PRP$'}",PRP$,1,your,your,yo,2,0.16269580369656328,143.8230904677619,0.09777801373779699,1.499262877312887,884,4.497788631938661,3976.0451506337768
him,2576,0.0034867305268942,8.163909415395747,3,"{'NNP', 'VBP', 'IN', 'PRP', 'PDT', 'VB', 'JJ', 'VBD', 'NNS', 'NN', 'VBZ', 'RBR', 'RB', 'PRP$'}",PRP,1,him,him,him,14,0.10839057449975678,143.18394891417836,0.07189498055198652,0.9795691100208163,1321,3.918276440083265,5176.043177349993
man,2001,0.0027084424628553,8.528320841604621,3,"{'NNP', 'POS', 'VB', 'JJ', 'NNS', 'NN', 'VBZ', 'FW', 'RBR'}",NN,0,man,man,man,9,0.10372432363916673,141.9985990620196,0.06264304721766441,1.2889281533573977,1369,3.8667844600721932,5293.627925838832
proceed,251,0.0003397396592587,11.52328273955959,7,"{'NNP', 'VBP', 'VB', 'JJ', 'NN', 'VBN'}",VB,0,proceed,proceed,process,6,0.5979204136591644,141.707138037222,0.10661579904053056,6.396947942431834,237,6.396947942431834,1516.0766623563445
more,1564,0.0021169435341857,8.883801496203011,4,"{'NNP', 'VBP', 'VBG', 'JJ', 'VB', 'VBD', 'NNS', 'JJR', 'NN', 'RBR', 'RB', 'VBN'}",RBR,1,more,more,mor,12,0.11838316090718912,139.81051303139066,0.06276766064512208,1.3599659806443116,1181,4.079897941932935,4818.359469422797
were,1906,0.0025798557392315,8.598493889600421,4,"{'NNP', 'VBP', 'IN', 'VBD', 'NNS', 'WRB', 'NN', 'VBZ'}",VBD,1,were,were,wer,8,0.11450413246766658,139.0080168157473,0.06733564141790685,2.0200692425372053,1214,4.040138485074411,4904.728120880334
well,1051,0.0014225752266171,9.457279339548183,4,"{'NNP', 'VBP', 'IN', 'POS', 'CD', 'JJ', 'VB', 'VBD', 'NNS', 'WRB', 'JJR', 'NN', 'CC', 'VBZ', 'RB'}",RB,0,well,well,wel,15,0.1459768972451484,138.97000617738152,0.07983406232767544,2.1954367140110747,952,4.390873428022149,4180.111503477086
theodorus,159,0.0002152135690124,12.181943338226008,9,"{'NNP', 'IN', 'VBP', 'VB', 'TO', 'VBD', 'NN', 'RB', 'VBN'}",NNP,0,theodoru,theodorus,theodor,9,0.8793333273270579,138.05533239034807,0.3495535221219233,3.495535221219233,157,6.991070442438466,1097.598059462839
shall,1864,0.0025230068719452,8.630640148856083,5,"{'NNP', 'VBP', 'MD', 'VB', 'VBD', 'NN'}",MD,0,shall,shall,shal,6,0.15264060524251252,137.22390411301888,0.0931982059544926,2.2367569429078227,899,4.473513885815645,4021.688983348265
an,1736,0.0023497531811678,8.733275061065884,2,"{'NNP', 'POS', 'DT'}",DT,1,an,an,an,3,0.10455780079393212,136.23881443449395,0.05394616195564326,1.3126899409206527,1303,3.938069822761958,5131.304979058831
am,1089,0.0014740099160667,9.406038054793456,2,"{'NNP', 'VBP'}",VBP,1,am,am,am,2,0.1597646684328054,134.52185082042237,0.08618895789176786,2.2840073841318485,842,4.568014768263697,3846.2684348780326
from,2338,0.0031645869456051,8.303767078978707,4,"{'NNP', 'IN', 'POS', 'JJ', 'NNS', 'NN'}",IN,1,from,from,from,6,0.08869580249964511,134.28544498446232,0.050980023306087134,1.2405139004481203,1514,3.721541701344361,5634.414135835363
than,1648,0.0022306412687584,8.808325766327146,4,"{'NNP', 'IN', 'NN'}",IN,1,than,than,than,3,0.10974968236149145,131.69961883378966,0.06338863282553456,0.676145416805702,1200,4.056872500834212,4868.247001001054
things,1533,0.0020749836559506,8.912684311851585,6,"{'VBP', 'IN', 'RP', 'JJ', 'VB', 'VBD', 'NNS', 'NN', 'RB'}",NNS,0,thing,thing,thing,9,0.11213709598432145,130.3033055337814,0.07393927743664572,1.3677656126418545,1162,4.103296837925564,4768.030925669505
our,1563,0.0021155899897265,8.884724230510699,3,"{'PRP$', 'NN'}",PRP$,1,our,our,our,2,0.11493640495454385,128.72877354908917,0.0729194416558794,1.0391020435962814,1120,4.156408174385126,4655.177155311341
their,2749,0.0037208937183355,8.07013510199741,5,"{'NNP', 'POS', 'PRP$'}",PRP$,1,their,their,their,3,0.08923495870127365,127.33828606671734,0.05768062987658075,1.2689738572847764,1427,3.8069215718543292,5432.477083036128
means,222,0.0003004868699419,11.700410427160255,5,"{'VB', 'VBD', 'NNS', 'NN', 'VBZ'}",NNS,0,mean,mean,mean,5,0.5914148864267756,125.97137080890322,0.14557736824676124,2.183660523701418,213,6.550981571104255,1395.3590746452062
about,1541,0.0020858120116242,8.905175146995578,5,"{'NNP', 'IN', 'VBP', 'RP', 'JJ', 'NNS', 'NN', 'RB'}",IN,1,about,about,about,8,0.1075166040792214,125.68691016860971,0.06499415836187994,1.3648773255994788,1169,4.0946319767984365,4786.624780877372
suppose,570,0.0007715203417429,10.34000818445826,7,"{'NNP', 'VBP', 'VB', 'JJ', 'VBD', 'NN', 'VBZ', 'RB'}",VB,0,suppos,suppos,suppos,8,0.22720772651702886,125.19145731088278,0.12332815911330797,1.7265942275863115,551,5.179782682758935,2854.0602582001734
also,1251,0.0016932841184567,9.205960219344544,4,"{'NNP', 'VBP', 'IN', 'RP', 'VB', 'JJ', 'NNS', 'NN', 'VBZ', 'RB'}",RB,0,also,also,also,10,0.1195313767286464,125.149351434893,0.05907840922776783,1.063411366099821,1047,4.253645464399284,4453.56680122605
only,1826,0.0024715721824956,8.66035524352614,4,"{'NNP', 'IN', 'VBP', 'MD', 'RP', 'JJ', 'VB', 'NNS', 'NN', 'VBZ', 'CC', 'FW', 'RB', 'VBN'}",RB,1,onli,onli,on,14,0.08499715046100556,123.67085392076329,0.050385170047125956,0.9447219383836116,1455,3.7788877535344465,5498.281681392619
now,1693,0.0022915507694223,8.769460035614722,3,"{'NNP', 'IN', 'VBP', 'MD', 'EX', 'CD', 'PDT', 'VB', 'JJ', 'VBD', 'NNS', 'NN', 'CC', 'VBZ', 'FW', 'RB', 'DT', 'VBN'}",RB,1,now,now,now,18,0.08671729714459105,122.0112370824394,0.05315673025129944,0.6378807630155933,1407,3.82728457809356,5384.989401377638
like,1526,0.0020655088447362,8.919287046675834,4,"{'NNP', 'VBP', 'IN', 'VB', 'JJ', 'NNS', 'NN', 'VBZ', 'VBN'}",IN,0,like,like,lik,9,0.10173808529172645,121.0683214971544,0.05216596580942034,1.3563151110449287,1190,4.068945333134787,4842.0449464303965
crito,152,0.0002057387577981,12.246898780066775,5,"{'NNP', 'IN', 'MD', 'VB', 'NNS', 'NN', 'VBN'}",NNP,0,crito,crito,crito,7,0.8928336526930803,120.53254311356577,0.4505547246424539,3.604437797139631,135,7.208875594279262,973.1982052277004
question,507,0.0006862470408134,10.508984356507025,8,"{'VBP', 'PDT', 'JJ', 'VB', 'VBD', 'NNS', 'NN', 'VBZ', 'FW'}",NN,0,question,question,quest,9,0.25435918407498936,119.80317569932006,0.11032873350443487,2.7030539708586545,471,5.406107941717309,2546.2768405488528
laches,127,0.0001719001463181,12.506141606738195,6,"{'NNS', 'NNP', 'VB', 'VBZ'}",NNP,0,lach,lach,lach,4,0.9817064093244173,118.7864755282546,0.5666790733888846,3.683413977027749,121,7.366827954055498,891.3861824407153
again,667,0.0009028141542851,10.113283342325778,5,"{'NNP', 'IN', 'VBP', 'RP', 'VB', 'JJ', 'VBD', 'NNS', 'NN', 'VBZ', 'RB', 'VBN'}",RB,1,again,again,again,12,0.20704538303497752,118.22291371297197,0.0625407836093567,5.128344255967249,571,5.128344255967249,2928.2845701572996
art,877,0.0011870584907167,9.71839326106563,3,"{'NNP', 'VBP', 'IN', 'RP', 'JJ', 'VB', 'VBD', 'NNS', 'NN', 'VBZ', 'RB', 'VBN'}",NN,0,art,art,art,12,0.1954229974182629,117.84006744321242,0.13647775674135157,1.6832256664766692,603,5.049676999430008,3044.9552306562946
knowledge,918,0.0012425538135438,9.652475950096555,9,"{'NNP', 'VBP', 'VBG', 'MD', 'CD', 'VB', 'JJ', 'NNS', 'JJR', 'NN', 'VBZ', 'VBN'}",NN,0,knowledg,knowledg,knowledg,12,0.1712721783207271,117.1501699713774,0.12726919301024636,1.024808142409304,684,4.867838676444195,3329.601654687829
being,1346,0.0018218708420806,9.100363598900046,5,"{'NNP', 'IN', 'VBG', 'VBP', 'POS', 'RP', 'CD', 'VB', 'JJ', 'VBD', 'NNS', 'NN', 'RB', 'VBN'}",VBG,1,be,be,being,14,0.11970660836817328,117.07306298407319,0.07019355703835256,0.8780351959358837,978,4.352000536377859,4256.256524577546
did,541,0.0007322675524261,10.415341509683548,3,"{'NNP', 'VBP', 'MD', 'PRP', 'VB', 'VBD', 'NN', 'VBZ'}",VBD,1,did,did,did,8,0.2437049419412283,116.73466718984841,0.11959576323542027,2.690904672796956,479,5.381809345593912,2577.886676539484
such,1348,0.001824577930999,9.098221512328506,4,"{'NNP', 'IN', 'PDT', 'JJ', 'VB', 'VBD', 'NNS', 'JJR', 'NN'}",JJ,1,such,such,such,9,0.10814458749002756,115.0658410893894,0.05566327310301188,1.0576021889572258,1064,4.230408755828903,4501.154916201953
another,1364,0.0018462346423461,9.081198364486193,7,"{'VBP', 'IN', 'RP', 'PDT', 'VB', 'JJ', 'NNS', 'NN', 'VBZ', 'RB', 'DT', 'VBN'}",DT,0,anoth,anoth,anoth,12,0.10656042692125033,113.38029424421036,0.06131027182360729,2.1152043779144516,1064,4.230408755828903,4501.154916201953
does,729,0.0009867339107553,9.985051289183426,4,"{'NNP', 'VBP', 'VB', 'JJ', 'VBD', 'NNS', 'NN', 'VBZ'}",VBZ,1,doe,doe,doe,8,0.1826009209321205,109.74315348020436,0.11232155579153127,1.6848233368729688,601,5.054470010618907,3037.7364763819633
surely,270,0.0003654570039834,11.418010696459532,6,"{'NNP', 'POS', 'IN', 'VBP', 'JJ', 'VB', 'VBD', 'NN', 'RB', 'VBN'}",RB,0,sure,sure,sur,10,0.40471258813674865,109.27239879692215,0.23438063140797785,3.104437797139631,270,6.208875594279262,1676.3964104554009
answer,601,0.000813480219978,10.263605112799178,6,"{'NNP', 'VBP', 'IN', 'RP', 'CD', 'VB', 'JJ', 'VBD', 'NNS', 'JJR', 'NN', 'VBZ', 'RB'}",VB,0,answer,answer,answ,13,0.2138286701609006,109.0526217820593,0.13065031492521564,1.7637792514904114,510,5.291337754471234,2698.5822547803295
two,953,0.0012899278696157,9.59849388960042,3,"{'NNP', 'VBP', 'IN', 'CD', 'JJ', 'VB', 'NNS', 'NN', 'VBZ', 'RB', 'VBN'}",CD,0,two,two,two,11,0.15368477574375294,108.65513645083337,0.0909457506890697,2.410062393260347,707,4.820124786520694,3407.8282240701305
way,971,0.0013142916698813,9.571498808091173,3,"{'VBP', 'JJ', 'VBD', 'NNS', 'NN', 'VBZ'}",NN,0,way,way,way,6,0.1252998146246595,105.87834335783738,0.05305678674605286,2.281441830080273,845,4.562883660160546,3855.6366928356615
never,649,0.0008784503540195,10.152751625511224,5,"{'NNP', 'WDT', 'JJ', 'VB', 'NN', 'RB', 'VBN'}",RB,0,never,never,nev,7,0.18274544009431085,103.43391909337988,0.057771708638426865,5.141032948498211,566,5.141032948498211,2909.824648849987
been,1407,0.0019044370540916,9.03641968027383,4,"{'NNS', 'NN', 'VBN'}",VBN,1,been,been,been,3,0.0989840459009803,103.04239178292055,0.05607811628987731,1.0654842095076689,1041,4.2619368380306755,4436.676248389933
evil,750,0.0010151583443985,9.94407950812712,4,"{'NNP', 'VBP', 'IN', 'VBG', 'POS', 'JJ', 'VB', 'VBD', 'NNS', 'JJR', 'NN', 'VBZ', 'CC', 'FW', 'RB', 'DT', 'VBN'}",NN,0,evil,evil,evil,17,0.19601873797501637,100.75363131915834,0.10353071847325909,2.640033321068107,514,5.280066642136214,2713.954254058014
likely,286,0.0003871137153306,11.334954956731972,6,"{'NNP', 'IN', 'JJ', 'JJR', 'NN', 'RBR', 'RB'}",JJ,0,like,like,lik,7,0.37033550184240305,100.73125650113373,0.0983845769853929,3.0991141750398765,272,6.198228350079753,1685.918111221693
soul,1068,0.0014455854824235,9.43413036182281,4,"{'NNP', 'JJ', 'VB', 'VBD', 'NNS', 'NN', 'VBZ'}",NN,0,soul,soul,soul,7,0.14918015757696843,100.69660636445376,0.1062379891172152,1.2217368748479749,675,4.8869474993918995,3298.689562089532
opinion,616,0.000833783386866,10.228039752815462,7,"{'IN', 'PDT', 'JJ', 'VB', 'NNS', 'NN', 'VBZ', 'RB', 'VBN'}",NN,0,opinion,opinion,opin,9,0.20025072186472648,100.12536093236338,0.1297538269919026,1.5199734019051445,500,5.319906906668006,2659.953453334003
these,1503,0.0020343773221747,8.941196999593998,5,"{'NNP', 'IN', 'VBP', 'PRP', 'CD', 'VB', 'JJ', 'NNS', 'NN', 'VBZ', 'RB', 'DT'}",DT,1,these,these,thes,12,0.08659163206699876,100.0999266694505,0.04836194716269899,1.0276913772073535,1156,4.110765508829414,4752.044928206802
agreed,121,0.0001637788795629,12.57596305623577,6,"{'NNP', 'VBP', 'IN', 'VBG', 'JJ', 'VBD', 'NNS', 'NN', 'VBN'}",VBN,0,agre,agre,agree,9,0.8622739434153697,100.0237774361829,0.20089567051132545,7.42771019620252,116,7.42771019620252,861.6143827594924
far,573,0.0007755809751204,10.33243496475346,3,"{'NNP', 'POS', 'CD', 'VB', 'JJ', 'NN', 'RB', 'VBN'}",RB,0,far,far,far,8,0.19394201309852716,96.77706453616507,0.054874177175183836,2.661397592996416,499,5.322795185992832,2656.074797810423
thing,673,0.0009109354210403,10.100363598900046,5,"{'NNS', 'JJ', 'NN', 'VBD'}",NN,0,thing,thing,thing,4,0.16698767385386779,96.51887548753574,0.09735674499765756,2.555382754414707,578,5.110765508829414,2954.022464103401
none,137,0.0001854355909101,12.396794210549835,4,"{'NNP', 'VBG', 'JJ', 'NNS', 'NN', 'RB', 'VBN'}",NN,0,none,none,non,7,0.7041545354080675,95.76501681549718,0.10508922463351728,7.198228350079753,136,7.198228350079753,978.9590556108465
see,682,0.000923117321173,10.081198364486193,3,"{'NNP', 'POS', 'VBP', 'VB', 'NN', 'VBN'}",VB,0,see,see,see,6,0.15652995740031697,95.01368414199244,0.0884234821942879,2.5200692425372053,607,5.040138485074411,3059.364060440167
some,1293,0.0017501329857431,9.15831973370011,4,"{'CD', 'JJ', 'VB', 'NNS', 'NN', 'DT'}",DT,1,some,some,som,6,0.09353575714840524,93.25514987696002,0.05405301871164872,0.8648482993863795,997,4.324241496931897,4311.268772441102
many,1086,0.0014699492826891,9.410017905706002,4,"{'NNP', 'VBP', 'POS', 'IN', 'PRP', 'JJ', 'VB', 'NNS', 'JJR', 'NN', 'CC', 'RB', 'VBN'}",JJ,0,mani,mani,many,13,0.11049257689844894,93.03474974849415,0.06322587490556553,2.2840073841318485,842,4.568014768263697,3846.2684348780326
men,1372,0.0018570629980197,9.072761527337551,3,"{'NNP', 'IN', 'VBP', 'CD', 'PDT', 'VB', 'JJ', 'NNS', 'JJR', 'NN', 'FW', 'RB', 'VBN'}",NNS,0,men,men,men,13,0.09243047444472367,90.95158685360819,0.05296556934135187,1.0857941714977133,984,4.343176685990853,4273.685859015
nothing,536,0.0007254998301301,10.42873710305259,7,"{'NNP', 'IN', 'VBG', 'JJ', 'VB', 'VBD', 'NNS', 'NN', 'CC', 'RB', 'DT', 'VBN'}",NN,0,noth,noth,noth,12,0.18686577805041904,90.62990235445324,0.07057697702967898,2.6819251271278013,485,5.363850254255603,2601.467373313967
better,715,0.0009677842883266,10.013026861844612,6,"{'NNP', 'VBP', 'IN', 'PRP', 'JJ', 'VB', 'NNS', 'JJR', 'NN', 'RBR', 'RB', 'VBN'}",JJR,0,better,better,bet,12,0.14986018232582238,90.21582976014514,0.08282084450115394,2.5260357572851952,602,5.0520715145703905,3041.347051771375
understand,287,0.0003884672597898,11.329919366834677,10,"{'NNP', 'VBP', 'IN', 'VB', 'JJ', 'NN', 'VBZ'}",VB,0,understand,understand,understand,7,0.33392774443446466,89.49263550843649,0.17043203681069044,2.07320066695744,268,6.21960200087232,1666.8533362337819
tell,648,0.0008770968095603,10.154976290625738,4,"{'NNP', 'IN', 'VBP', 'VB', 'JJ', 'NNS', 'NN'}",VB,0,tell,tell,tel,7,0.15520406130276185,88.77672306517958,0.08543033090919505,1.708606618183901,572,5.125819854551703,2931.968956803574
nicias,96,0.000129940268083,12.909863792789208,6,"{'NNP', 'RB', 'NN', 'JJ'}",NNP,0,nicia,nicia,nicia,4,0.9709588187910484,87.38629369119434,0.3067019620717757,3.8969190475002087,90,7.793838095000417,701.4454285500376
neither,509,0.0006889541297318,10.503304447434669,7,"{'NNP', 'VBP', 'PRP', 'JJ', 'VB', 'NNS', 'JJR', 'NN', 'CC', 'RB', 'DT', 'VBN'}",DT,0,neither,neither,neith,12,0.1886513268182978,86.96826166323513,0.09885578638001372,5.437068250900754,461,5.437068250900754,2506.4884636652478
on,1578,0.0021358931566145,8.870944803496904,2,"{'NNP', 'IN', 'VBP', 'POS', 'MD', 'RP', 'PRP', 'JJ', 'VBD', 'NNS', 'NN', 'VBZ', 'RB'}",IN,1,on,on,on,13,0.07823124701914033,85.58498423893977,0.04232620372260138,1.0475735421343841,1094,4.190294168537537,4584.181820380065
nor,804,0.0010882497451952,9.843774602331434,3,"{'NNP', 'IN', 'JJ', 'NNS', 'NN', 'CC', 'RB'}",CC,1,nor,nor,nor,7,0.1465308424375122,84.40176524400712,0.07579328749285012,1.364204317303408,576,5.11576618988778,2946.681325375361
nature,1105,0.0014956666274138,9.384995639231567,6,"{'NNP', 'IN', 'VBP', 'POS', 'JJ', 'VB', 'NNS', 'NN', 'CC', 'VBZ', 'FW', 'RB'}",NN,0,natur,natur,nat,12,0.09786999010612522,83.77671153084317,0.06224964664286226,1.5147414016429819,856,4.544224204928946,3889.8559194191776
precisely,43,5.82024117455174e-05,14.068561538808266,9,"{'NNP', 'RB', 'NN', 'JJ'}",RB,0,precis,precis,prec,4,1.9858639550721284,83.40628611302942,0.5928915845700887,8.893373768551331,42,8.893373768551331,373.52169827915594
critias,124,0.0001678395129405,12.540629983123488,7,"{'NNP', 'NN'}",NNP,0,critia,critia,critia,2,0.8062930697496246,83.04818618421132,0.228547087643515,3.7995953320734372,103,7.5991906641468745,782.7166384071281
make,819,0.0011085529120832,9.817106651869354,4,"{'NNP', 'VBP', 'VB', 'NN', 'VBZ'}",VB,0,make,make,mak,5,0.11837829212925023,82.74642619834599,0.06625400747883091,0.9673085091909313,699,4.836542545954656,3380.743239622305
ask,506,0.0006848934963542,10.511832718816054,3,"{'NNP', 'VBP', 'IN', 'VB', 'JJ', 'NN', 'VBZ', 'RB'}",VB,0,ask,ask,ask,8,0.18192346397528492,82.59325264477948,0.0992571400734396,2.729571352019589,454,5.459142704039178,2478.4507876337866
state,956,0.0012939885029933,9.593959485529616,5,"{'NNP', 'JJ', 'NN'}",NN,0,state,state,stat,3,0.1154037624809082,82.51369017384918,0.07686226815462945,0.8006486266107233,715,4.8038917596643405,3434.7826081600033
ought,771,0.0010435827780417,9.90423924359533,5,"{'NNP', 'VBP', 'MD', 'RP', 'VBD', 'NN', 'VBZ', 'RB', 'VBN'}",MD,0,ought,ought,ought,9,0.1344891524694752,82.3073613113188,0.06616188616628212,2.5141516743187204,612,5.028303348637441,3077.321649366114
those,1043,0.0014117468709435,9.468302850990598,5,"{'NNP', 'VBD', 'NNS', 'NN', 'VBZ', 'RB', 'DT'}",DT,1,those,those,thos,7,0.10656417377191363,81.52159293551404,0.057629084739796874,1.1765938134375196,765,4.706375253750078,3600.3770691188097
both,643,0.0008703290872643,10.166151366182415,4,"{'NNP', 'VBP', 'IN', 'PDT', 'VB', 'JJ', 'NNS', 'NN', 'CC', 'DT'}",DT,1,both,both,both,10,0.14840188054075484,81.32423053633374,0.08646098513949277,1.2969147770923914,548,5.187659108369566,2842.837191386522
name,555,0.0007512171748549,10.378482332272895,4,"{'NNP', 'VBP', 'IN', 'PDT', 'JJ', 'VB', 'VBD', 'NNS', 'NN', 'RB'}",NN,0,name,name,nam,10,0.18906531351849193,80.54182355887762,0.123355146024539,1.850327190368085,426,5.550981571104255,2364.7181492904124
others,798,0.00108012847844,9.854581357288016,6,"{'IN', 'VBP', 'VBG', 'MD', 'PRP', 'RP', 'VB', 'JJ', 'NNS', 'NN', 'VBZ', 'RB', 'VBN'}",NNS,0,other,other,oth,13,0.1227194357198468,80.13579152506,0.06326605140748284,0.9869504019567323,653,4.9347520097836615,3222.393062388731
doubt,126,0.0001705466018589,12.517546370010448,5,"{'VB', 'NN', 'JJ', 'VBP'}",NN,0,doubt,doubt,doubt,4,0.6482298499279628,79.0840416912115,0.21323185542434336,3.677476926883603,122,7.354953853767206,897.3043701595992
whether,1072,0.0014509996602603,9.42873710305259,7,"{'NNP', 'IN', 'POS', 'VBP', 'JJ', 'NNS', 'JJR', 'NN', 'CC', 'RB'}",IN,0,whether,whether,wheth,10,0.09109972370677988,78.43686211153761,0.06769883229751117,0.6479745377047498,861,4.5358217639332485,3905.3425387465268
remember,241,0.0003262042146667,11.5819369572804,8,"{'NNP', 'VBP', 'VB', 'VBD', 'NN'}",VB,0,rememb,rememb,rememb,5,0.33503403261657444,77.39286153442875,0.1340404614565424,3.2169710749570175,231,6.433942149914035,1486.240636630142
